timestamp,AccX,AccY,AccZ
1753032467363,-0.034950003027915955,0.9960000514984131,9.655050277709961
1753032467430,-0.42705002427101135,1.1100000143051147,10.348950386047363
1753032467497,-0.2740500271320343,0.895050048828125,10.098000526428223
1753032467564,-0.4630500078201294,1.0530000925064087,9.373050689697266
1753032467631,-0.09405000507831573,1.2400500774383545,9.415950775146484
1753032467700,0.11805000901222229,0.9360000491142273,9.708000183105469
1753032467766,-0.6300000548362732,0.700950026512146,9.41295051574707
1753032467833,-0.8839500546455383,,
1753032467834,-0.62295001745224,0.9070500135421753,9.993000030517578
1753032467900,-0.11100000888109207,0.8419500589370728,9.628950119018555
1753032467968,-0.2670000195503235,0.700950026512146,9.775050163269043
1753032468034,-0.33105000853538513,,
1753032468035,-0.19500000774860382,0.9930000305175781,9.504000663757324
1753032468102,-0.19305001199245453,1.0200001001358032,10.048050880432129
1753032468169,0.06000000238418579,0.9049500226974487,10.054950714111328
1753032468237,-0.24000000953674316,,9.516000747680664
1753032468238,,1.1370000839233398,
1753032468309,-0.10605000704526901,1.1299500465393066,10.083000183105469
1753032468372,0.05505000427365303,0.814050018787384,9.757950782775879
1753032468438,-0.22605000436306,1.0630500316619873,9.841950416564941
1753032468505,-0.364950031042099,1.0549499988555908,9.625950813293457
1753032468572,-0.3910500109195709,0.7729500532150269,9.894000053405762
1753032468639,-0.6349500417709351,,10.213050842285156
1753032468640,,1.0309500694274902,10.098000526428223
1753032468707,-0.42900002002716064,,9.775050163269043
1753032468708,,0.9810000658035278,
1753032468774,-0.43695002794265747,0.9190500378608704,10.13895034790039
1753032468841,-0.35295000672340393,,
1753032468842,-0.27900001406669617,0.9480000734329224,10.36305046081543
1753032468909,-0.22395001351833344,1.180050015449524,9.268050193786621
1753032468976,-0.12600000202655792,1.3069500923156738,9.925950050354004
1753032469043,0.07005000114440918,,
1753032469044,-0.07304999977350235,0.9600000381469727,9.897000312805176
1753032469111,-0.48900002241134644,1.0200001001358032,9.600000381469727
1753032469177,-0.11595000326633453,,
1753032469178,0.18900001049041748,1.0549499988555908,9.684000015258789
1753032469245,-0.1279500126838684,1.078950047492981,9.64995002746582
1753032469312,-0.6109500527381897,,9.556950569152832
1753032469313,,0.9960000514984131,
1753032469379,-0.7380000352859497,1.1539500951766968,9.42495059967041
1753032469446,-0.5080500245094299,1.1700000762939453,10.033050537109375
1753032469514,-0.5419500470161438,0.8110500574111938,10.24905014038086
1753032469581,-0.7669500112533569,1.0890001058578491,10.26300048828125
1753032469649,-0.2880000174045563,1.0720500946044922,9.540000915527344
1753032469715,-0.22800001502037048,,9.490050315856934
1753032469716,,1.0360500812530518,9.729000091552734
1753032469783,-0.31200000643730164,1.1700000762939453,9.504000663757324
1753032469850,-0.18105000257492065,0.8860500454902649,10.600050926208496
1753032469919,-0.006000000052154064,0.8740500211715698,9.838950157165527
1753032469984,-0.35100001096725464,1.180050015449524,9.507000923156738
1753032470052,-0.3270000219345093,1.294950008392334,8.719950675964355
1753032470120,-0.49605002999305725,1.29705011844635,9.847050666809082
1753032470187,-0.49605002999305725,1.1320500373840332,10.336950302124023
1753032470253,-0.6019500494003296,,
1753032470254,-0.5899500250816345,1.102950096130371,9.969000816345215
1753032470320,-0.34800001978874207,,
1753032470321,-0.286050021648407,1.2880500555038452,9.571050643920898
1753032470388,-0.0799500048160553,1.1149500608444214,9.478050231933594
1753032470455,-0.42900002002716064,1.1269500255584717,9.787050247192383
1753032470522,-0.3169500231742859,0.9450000524520874,9.604950904846191
1753032470589,-0.5680500268936157,1.1509500741958618,9.712950706481934
1753032470657,-0.3910500109195709,1.120050072669983,9.969000816345215
1753032470724,-0.6349500417709351,0.9930000305175781,10.165050506591797
1753032470791,-0.38895002007484436,1.0770000219345093,9.378000259399414
1753032470858,-0.4819500148296356,,
1753032470859,-0.7140000462532043,1.0410000085830688,9.676950454711914
1753032470926,-0.5539500117301941,1.0270500183105469,9.612000465393066
1753032470993,-0.36195001006126404,1.1700000762939453,9.760050773620605
1753032471060,-0.13305000960826874,,
1753032471061,-0.2740500271320343,0.9760500192642212,9.41295051574707
1753032471127,-0.5110500454902649,,
1753032471128,-0.3240000009536743,1.2090001106262207,9.871050834655762
1753032471194,-0.2670000195503235,1.1059499979019165,10.191000938415527
1753032471262,-0.3150000274181366,1.294950008392334,9.898950576782227
1753032471330,-0.46800002455711365,1.180050015449524,10.600050926208496
1753032471400,-0.2740500271320343,0.9240000247955322,9.676950454711914
1753032471466,-0.5610000491142273,1.0429500341415405,9.670050621032715
1753032471534,-0.37905001640319824,1.0309500694274902,9.442049980163574
1753032471600,-0.6400500535964966,1.0410000085830688,10.026000022888184
1753032471666,-0.3910500109195709,,
1753032471667,-0.32895001769065857,1.0290000438690186,10.062000274658203
1753032471733,-0.06105000153183937,,9.5910005569458
1753032471734,,1.1560500860214233,
1753032471801,-0.3769500255584717,1.1749500036239624,9.625950813293457
1753032471868,-0.43695002794265747,1.0290000438690186,9.68595027923584
1753032471935,-0.031950000673532486,,9.70305061340332
1753032471936,,1.0890001058578491,
1753032472003,-0.19995000958442688,,10.320000648498535
1753032472004,,1.024049997329712,
1753032472070,-0.31005001068115234,0.8779500126838684,9.520950317382812
1753032472137,-0.36000001430511475,,9.832050323486328
1753032472204,-0.05400000140070915,1.0530000925064087,9.361050605773926
1753032472271,-0.6420000195503235,,
1753032472272,,1.1539500951766968,10.459050178527832
1753032472339,-0.5320500135421753,1.024049997329712,10.447050094604492
1753032472406,-0.6469500064849854,1.0170000791549683,10.186050415039062
1753032472473,-0.28095000982284546,,9.270000457763672
1753032472474,,1.0770000219345093,
1753032472540,-0.2639999985694885,,8.961000442504883
1753032472542,,1.1059499979019165,
1753032472607,-0.2070000171661377,1.1730000972747803,10.291950225830078
1753032472675,-0.12300000339746475,0.7320000529289246,10.222050666809082
1753032472742,-0.6400500535964966,1.0080000162124634,9.499950408935547
1753032472809,-0.29805001616477966,,
1753032472810,-0.40095001459121704,,9.301050186157227
1753032472811,,1.2420001029968262,
1753032472876,-0.3739500045776367,,
1753032472877,-0.31200000643730164,1.0270500183105469,9.777000427246094
1753032472943,-0.5779500007629395,,
1753032472944,-0.6930000185966492,1.1299500465393066,10.054950714111328
1753032473011,-0.34095001220703125,1.0699501037597656,9.9660005569458
1753032473078,-0.5749500393867493,0.9720000624656677,9.592950820922852
1753032473145,-0.40095001459121704,,9.331950187683105
1753032473146,,1.051050066947937,
1753032473212,-0.23100000619888306,,
1753032473213,-0.05100000277161598,1.2540000677108765,9.366000175476074
1753032473282,-0.18105000257492065,,10.462050437927246
1753032473283,,0.8470500111579895,
1753032473351,-0.5299500226974487,0.8929500579833984,9.693000793457031
1753032473420,-0.3820500075817108,1.0630500316619873,9.330000877380371
1753032473484,-0.10395000129938126,1.27305006980896,9.844050407409668
1753032473548,-0.40095001459121704,,
1753032473549,,0.9739500284194946,10.29900074005127
1753032473617,-0.597000002861023,0.856950044631958,10.219950675964355
1753032473683,-0.43905001878738403,1.201050043106079,9.68595027923584
1753032473750,-0.21195000410079956,1.0200001001358032,9.19800090789795
1753032473819,-0.33900001645088196,1.1920500993728638,9.08595085144043
1753032473885,-0.10905000567436218,,10.318050384521484
1753032473886,,0.8899500370025635,
